Name,ID,Has Block,Mod,Class
harvestcraft:orangejuiceItem,7670,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:orangechickenItem,7671,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:orangesmoothieItem,7672,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:orangeyogurtItem,7673,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:peachjuiceItem,7674,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:peachcobblerItem,7675,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:peachsmoothieItem,7676,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:peachyogurtItem,7677,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:limejuiceItem,7678,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:keylimepieItem,7679,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:limesmoothieItem,7680,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:limeyogurtItem,7681,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:mangojuiceItem,7682,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:mangosmoothieItem,7683,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:mangoyogurtItem,7684,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:pomegranatejuiceItem,7685,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:pomegranatesmoothieItem,7686,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:pomegranateyogurtItem,7687,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:vanillayogurtItem,7688,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cinnamonrollItem,7689,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:frenchtoastItem,7690,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:marshmellowsItem,7691,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:donutItem,7692,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:chocolatedonutItem,7693,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:powdereddonutItem,7694,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:jellydonutItem,7695,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:frosteddonutItem,7696,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cactussoupItem,7697,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:wafflesItem,7698,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:seedsoupItem,7699,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:softpretzelItem,7700,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:jellybeansItem,7701,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:biscuitItem,7702,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:creamcookieItem,7703,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:jaffaItem,7704,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:friedchickenItem,7705,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:chocolatesprinklecakeItem,7706,false,harvestcraft,com.pam.harvestcraft.ItemPamCakeFood
harvestcraft:redvelvetcakeItem,7707,false,harvestcraft,com.pam.harvestcraft.ItemPamCakeFood
harvestcraft:footlongItem,7708,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:blueberryyogurtItem,7709,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:lemonyogurtItem,7710,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cherryyogurtItem,7711,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:strawberryyogurtItem,7712,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:grapeyogurtItem,7713,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:chocolateyogurtItem,7714,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:blackberryjuiceItem,7715,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:blackberrycobblerItem,7716,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:blackberrysmoothieItem,7717,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:blackberryyogurtItem,7718,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:chocolatemilkItem,7719,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:pumpkinyogurtItem,7720,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:raspberryjuiceItem,7721,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:raspberrypieItem,7722,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:raspberrysmoothieItem,7723,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:raspberryyogurtItem,7724,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cinnamonsugardonutItem,7725,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:melonyogurtItem,7726,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:kiwijuiceItem,7727,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:kiwismoothieItem,7728,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:kiwiyogurtItem,7729,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:plainyogurtItem,7730,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:appleyogurtItem,7731,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:saltedsunflowerseedsItem,7732,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:sunflowerwheatrollsItem,7733,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:sunflowerbroccolisaladItem,7734,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cranberryjuiceItem,7735,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:cranberrysauceItem,7736,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cranberrybarItem,7737,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:peppermintItem,7738,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cactusfruitjuiceItem,7739,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:blackpepperItem,7740,false,harvestcraft,net.minecraft.item.Item
harvestcraft:groundcinnamonItem,7741,false,harvestcraft,net.minecraft.item.Item
harvestcraft:groundnutmegItem,7742,false,harvestcraft,net.minecraft.item.Item
harvestcraft:oliveoilItem,7743,false,harvestcraft,net.minecraft.item.Item
harvestcraft:baklavaItem,7744,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:gummybearsItem,7745,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:baconmushroomburgerItem,7746,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:fruitpunchItem,7747,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:meatystewItem,7748,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:mixedsaladItem,7749,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:pinacoladaItem,7750,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:saladdressingItem,7751,false,harvestcraft,net.minecraft.item.Item
harvestcraft:shepardspieItem,7752,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:eggnogItem,7753,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:custardItem,7754,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:sushiItem,7755,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:gardensoupItem,7756,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:applejellyItem,7757,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:applejellysandwichItem,7758,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:blackberryjellyItem,7759,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:blackberryjellysandwichItem,7760,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:blueberryjellyItem,7761,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:blueberryjellysandwichItem,7762,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cherryjellyItem,7763,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cherryjellysandwichItem,7764,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cranberryjellyItem,7765,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cranberryjellysandwichItem,7766,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:kiwijellyItem,7767,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:kiwijellysandwichItem,7768,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:lemonjellyItem,7769,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:lemonjellysandwichItem,7770,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:limejellyItem,7771,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:limejellysandwichItem,7772,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:mangojellyItem,7773,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:mangojellysandwichItem,7774,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:orangejellyItem,7775,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:orangejellysandwichItem,7776,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:papayajellyItem,7777,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:papayajellysandwichItem,7778,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:peachjellyItem,7779,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:peachjellysandwichItem,7780,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:pomegranatejellyItem,7781,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:pomegranatejellysandwichItem,7782,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:raspberryjellyItem,7783,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:raspberryjellysandwichItem,7784,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:starfruitjellyItem,7785,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:starfruitjellysandwichItem,7786,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:strawberryjellyItem,7787,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:strawberryjellysandwichItem,7788,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:watermelonjellyItem,7789,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:watermelonjellysandwichItem,7790,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:bubblywaterItem,7791,false,harvestcraft,net.minecraft.item.Item
harvestcraft:cherrysodaItem,7792,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:colasodaItem,7793,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:gingersodaItem,7794,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:grapesodaItem,7795,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:lemonlimesodaItem,7796,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:orangesodaItem,7797,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:rootbeersodaItem,7798,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:strawberrysodaItem,7799,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:caramelicecreamItem,7800,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:mintchocolatechipicemcreamItem,7801,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:strawberryicecreamItem,7802,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:vanillaicecreamItem,7803,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:gingerchickenItem,7804,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:oldworldveggiesoupItem,7805,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:spicebunItem,7806,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:gingeredrhubarbtartItem,7807,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:lambbarleysoupItem,7808,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:honeylemonlambItem,7809,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:pumpkinoatsconesItem,7810,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:beefjerkyItem,7811,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:plumjuiceItem,7812,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:pearjuiceItem,7813,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:ovenroastedcauliflowerItem,7814,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:leekbaconsoupItem,7815,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:herbbutterparsnipsItem,7816,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:scallionbakedpotatoItem,7817,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:soymilkItem,7818,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:firmtofuItem,7819,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:silkentofuItem,7820,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:bamboosteamedriceItem,7821,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:roastedchestnutItem,7822,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:sweetpotatosouffleItem,7823,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cashewchickenItem,7824,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:apricotjuiceItem,7825,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:apricotyogurtItem,7826,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:apricotglazedporkItem,7827,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:apricotjellyItem,7828,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:apricotjellysandwichItem,7829,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:apricotsmoothieItem,7830,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:figbarItem,7831,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:figjellyItem,7832,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:figjellysandwichItem,7833,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:figsmoothieItem,7834,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:figyogurtItem,7835,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:figjuiceItem,7836,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:grapefruitjuiceItem,7837,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:grapefruitjellyItem,7838,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:grapefruitjellysandwichItem,7839,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:grapefruitsmoothieItem,7840,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:grapefruityogurtItem,7841,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:grapefruitsodaItem,7842,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:citrussaladItem,7843,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:pecanpieItem,7844,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:pralinesItem,7845,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:persimmonjuiceItem,7846,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:persimmonyogurtItem,7847,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:persimmonsmoothieItem,7848,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:persimmonjellyItem,7849,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:persimmonjellysandwichItem,7850,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:pistachiobakedsalmonItem,7851,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:baconwrappeddatesItem,7852,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:datenutbreadItem,7853,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:maplesyruppancakesItem,7854,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:maplesyrupwafflesItem,7855,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:maplesausageItem,7856,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:mapleoatmealItem,7857,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:peachesandcreamoatmealItem,7858,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cinnamonappleoatmealItem,7859,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:maplecandiedbaconItem,7860,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:toastsandwichItem,7861,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:potatoandcheesepirogiItem,7862,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:zeppoleItem,7863,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:sausageinbreadItem,7864,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:chocolatecaramelfudgeItem,7865,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:lavendershortbreadItem,7866,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:beefwellingtonItem,7867,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:epicbaconItem,7868,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:manjuuItem,7869,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:chickengumboItem,7870,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:generaltsochickenItem,7871,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:californiarollItem,7872,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:futomakiItem,7873,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:beansontoastItem,7874,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:vegemiteItem,7875,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:honeycombchocolatebarItem,7876,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:cherrycoconutchocolatebarItem,7877,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:fairybreadItem,7878,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:lamingtonItem,7879,false,harvestcraft,com.pam.harvestcraft.ItemPamCakeFood
harvestcraft:timtamItem,7880,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:meatpieItem,7881,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:chikorollItem,7882,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:damperItem,7883,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:beetburgerItem,7884,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:pavlovaItem,7885,false,harvestcraft,com.pam.harvestcraft.ItemPamCakeFood
harvestcraft:gherkinItem,7886,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:mcpamItem,7887,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:ceasarsaladItem,7888,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:chaoscookieItem,7889,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:chocolatebaconItem,7890,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:lambkebabItem,7891,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:nutellaItem,7892,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:snickersbarItem,7893,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:spinachpieItem,7894,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:steamedspinachItem,7895,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:vegemiteontoastItem,7896,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:anchovyrawItem,7897,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:bassrawItem,7898,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:carprawItem,7899,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:catfishrawItem,7900,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:charrrawItem,7901,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:clamrawItem,7902,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:crabrawItem,7903,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:crayfishrawItem,7904,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:eelrawItem,7905,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:frograwItem,7906,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:grouperrawItem,7907,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:herringrawItem,7908,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:jellyfishrawItem,7909,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:mudfishrawItem,7910,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:octopusrawItem,7911,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:perchrawItem,7912,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:scalloprawItem,7913,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:shrimprawItem,7914,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:snailrawItem,7915,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:snapperrawItem,7916,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:tilapiarawItem,7917,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:troutrawItem,7918,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:tunarawItem,7919,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:turtlerawItem,7920,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:walleyerawItem,7921,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:holidaycakeItem,7922,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:clamcookedItem,7923,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:crabcookedItem,7924,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:crayfishcookedItem,7925,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:frogcookedItem,7926,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:octopuscookedItem,7927,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:scallopcookedItem,7928,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:shrimpcookedItem,7929,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:snailcookedItem,7930,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:turtlecookedItem,7931,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:appleciderItem,7932,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:bangersandmashItem,7933,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:batteredsausageItem,7934,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:batterItem,7935,false,harvestcraft,net.minecraft.item.Item
harvestcraft:chorizoItem,7936,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:coleslawItem,7937,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:energydrinkItem,7938,false,harvestcraft,com.pam.harvestcraft.ItemPamPotionFood
harvestcraft:friedonionsItem,7939,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:meatfeastpizzaItem,7940,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:mincepieItem,7941,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:onionhamburgerItem,7942,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:pepperoniItem,7943,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:pickledonionsItem,7944,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:porksausageItem,7945,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:raspberrytrifleItem,7946,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:pumpkincheesecakeItem,7947,false,harvestcraft,com.pam.harvestcraft.ItemPamCakeFood
harvestcraft:pumpkinmuffinItem,7948,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:suaderoItem,7949,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:randomtacoItem,7950,false,harvestcraft,net.minecraft.item.ItemFood
PneumaticCraft:gpsTool,7951,false,PneumaticCraft,pneumaticCraft.common.item.ItemGPSTool
PneumaticCraft:machineUpgrade,7952,false,PneumaticCraft,pneumaticCraft.common.item.ItemMachineUpgrade
PneumaticCraft:ingotIronCompressed,7953,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:pressureGauge,7954,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:stoneBase,7955,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:cannonBarrel,7956,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:turbineBlade,7957,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:plasticPlant,7958,false,PneumaticCraft,pneumaticCraft.common.item.ItemPlasticPlants
PneumaticCraft:plastic,7959,false,PneumaticCraft,pneumaticCraft.common.item.ItemPlastic
PneumaticCraft:airCanister,7960,false,PneumaticCraft,pneumaticCraft.common.item.ItemPressurizable
PneumaticCraft:vortexCannon,7961,false,PneumaticCraft,pneumaticCraft.common.item.ItemVortexCannon
PneumaticCraft:pneumaticCilinder,7962,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:pneumaticHelmet,7963,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumaticArmor
PneumaticCraft:manometer,7964,false,PneumaticCraft,pneumaticCraft.common.item.ItemManometer
PneumaticCraft:turbineRotor,7965,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:assemblyProgram,7966,false,PneumaticCraft,pneumaticCraft.common.item.ItemAssemblyProgram
PneumaticCraft:emptyPCB,7967,false,PneumaticCraft,pneumaticCraft.common.item.ItemEmptyPCB
PneumaticCraft:unassembledPCB,7968,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:pcbBlueprint,7969,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:etchingAcidBucket,7970,false,PneumaticCraft,net.minecraft.item.ItemBucket
PneumaticCraft:transistor,7971,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:capacitor,7972,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:printedCircuitBoard,7973,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:failedPCB,7974,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:networkComponent,7975,false,PneumaticCraft,pneumaticCraft.common.item.ItemNetworkComponents
PneumaticCraft:stopWorm,7976,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
