Item Name,Item ID,Item meta,Has NBT,Display Name
rftools:knownDimlet,8273,503,true,Liquid Steam  Dimlet
rftools:knownDimlet,8273,583,true,Liquid Superheated Steam Dimlet
rftools:knownDimlet,8273,514,true,Liquid UU-Matter Dimlet
rftools:knownDimlet,8273,532,true,Liquid Crushed Ice Dimlet
rftools:knownDimlet,8273,513,true,Liquid Molten Ignatius Dimlet
rftools:knownDimlet,8273,506,true,Liquid Molten Infuscolium Dimlet
rftools:knownDimlet,8273,552,true,Liquid Molten Inolashite Dimlet
rftools:knownDimlet,8273,499,true,Liquid Molten Invar Dimlet
rftools:knownDimlet,8273,450,true,Liquid Molten Iron Dimlet
rftools:knownDimlet,8273,562,true,Liquid Fruit Juice Dimlet
rftools:knownDimlet,8273,477,true,Liquid Molten Kalendrite Dimlet
rftools:knownDimlet,8273,540,true,Liquid Lava Dimlet
rftools:knownDimlet,8273,537,true,Liquid Molten Lead Dimlet
rftools:knownDimlet,8273,472,true,Liquid Molten Lemurite Dimlet
rftools:knownDimlet,8273,520,true,Liquid Life Essence Dimlet
rftools:knownDimlet,8273,489,true,Liquid Liquid DNA Dimlet
rftools:knownDimlet,8273,563,true,Liquid Molten Lumium Dimlet
rftools:knownDimlet,8273,545,true,Liquid Molten Manganese Dimlet
rftools:knownDimlet,8273,469,true,Liquid Molten Manyullyn Dimlet
rftools:knownDimlet,8273,587,true,Liquid Meat Dimlet
rftools:knownDimlet,8273,476,true,Liquid Molten Meutoite Dimlet
rftools:knownDimlet,8273,518,true,Liquid Molten Midasium Dimlet
rftools:knownDimlet,8273,451,true,Liquid Milk Dimlet
rftools:knownDimlet,8273,541,true,Liquid Molten Mana Infused Metal Dimlet
rftools:knownDimlet,8273,463,true,Liquid Essence Dimlet
rftools:knownDimlet,8273,581,true,Liquid Mushroom Soup Dimlet
rftools:knownDimlet,8273,490,true,Liquid Mutagen Dimlet
rftools:knownDimlet,8273,486,true,Liquid Molten Nickel Dimlet
rftools:knownDimlet,8273,584,true,Liquid Nutrient Distillation Dimlet
rftools:knownDimlet,8273,458,true,Liquid Molten Obsidian Dimlet
rftools:knownDimlet,8273,511,true,Liquid Oil Dimlet
rftools:knownDimlet,8273,462,true,Liquid fluid.oilgc Dimlet
rftools:knownDimlet,8273,556,true,Liquid Molten Orichalcum Dimlet
rftools:knownDimlet,8273,473,true,Liquid fluid.osmium.molten Dimlet
rftools:knownDimlet,8273,538,true,Liquid Molten Oureclase Dimlet
rftools:knownDimlet,8273,578,true,Liquid Pig Iron Dimlet
rftools:knownDimlet,8273,527,true,Liquid Pink Slime Dimlet
rftools:knownDimlet,8273,475,true,Liquid Plastic Gas Dimlet
rftools:knownDimlet,8273,453,true,Liquid Molten Shiny Dimlet
rftools:knownDimlet,8273,512,true,Liquid fluid.pokefennium.molten Dimlet
rftools:knownDimlet,8273,573,true,Liquid Molten Prometheum Dimlet
rftools:knownDimlet,8273,521,true,Liquid Protein Dimlet
rftools:knownDimlet,8273,496,true,Liquid Blazing Pyrotheum Dimlet
rftools:knownDimlet,8273,530,true,Liquid Molten Quicksilver Dimlet
rftools:knownDimlet,8273,471,true,Liquid fluid.redmetal.molten Dimlet
rftools:knownDimlet,8273,466,true,Liquid fluid.redplasma Dimlet
rftools:knownDimlet,8273,455,true,Liquid Destabilized Redstone Dimlet
rftools:knownDimlet,8273,553,true,Liquid fluid.redstone.molten Dimlet
rftools:knownDimlet,8273,551,true,Liquid fluid.refined.glowstone.molten Dimlet
rftools:knownDimlet,8273,492,true,Liquid Rocket Fuel Dimlet
rftools:knownDimlet,8273,574,true,Liquid Molten Rubracium Dimlet
rftools:knownDimlet,8273,474,true,Liquid Molten Sanguinite Dimlet
rftools:knownDimlet,8273,456,true,Liquid Seed Oil Dimlet
rftools:knownDimlet,8273,468,true,Liquid Sewage Dimlet
rftools:knownDimlet,8273,509,true,Liquid Molten Shadow Iron Dimlet
rftools:knownDimlet,8273,497,true,Liquid Molten Shadow Steel Dimlet
rftools:knownDimlet,8273,558,true,Liquid Short Mead Dimlet
rftools:knownDimlet,8273,559,true,Liquid Molten Signalum Dimlet
rftools:knownDimlet,8273,480,true,Liquid Molten Silver Dimlet
rftools:knownDimlet,8273,502,true,Liquid Liquid Blueslime Dimlet
rftools:knownDimlet,8273,582,true,Liquid Sludge Dimlet
rftools:knownDimlet,8273,557,true,Liquid Molten Steel Dimlet
rftools:knownDimlet,8273,561,true,Liquid Seared Stone Dimlet
rftools:knownDimlet,8273,446,true,Liquid Syngas Dimlet
rftools:knownDimlet,8273,576,true,Liquid Molten Tartarite Dimlet
rftools:knownDimlet,8273,519,true,Liquid Molten Tin Dimlet
rftools:knownDimlet,8273,585,true,Liquid Molten Vulcanite Dimlet
rftools:knownDimlet,8273,525,true,Liquid Molten Vyroxeres Dimlet
rftools:knownDimlet,8273,577,true,Liquid Water Dimlet
rftools:knownDimlet,8273,508,true,Liquid fluid.witchery:brew Dimlet
rftools:knownDimlet,8273,588,true,Liquid fluid.witchery:brewliquid Dimlet
rftools:knownDimlet,8273,542,true,Liquid fluid.witchery:fluiddisease Dimlet
rftools:knownDimlet,8273,564,true,Liquid fluid.witchery:fluidspirit Dimlet
rftools:knownDimlet,8273,510,true,Liquid Hollow Tears Dimlet
rftools:knownDimlet,8273,479,true,Liquid Witch Water Dimlet
rftools:knownDimlet,8273,522,true,Liquid fluid.bigreactors.yellorium.still Dimlet
rftools:knownDimlet,8273,534,true,Liquid Molten Zinc Dimlet
rftools:knownDimlet,8273,24,true,Material None Dimlet
rftools:knownDimlet,8273,88,true,Material Copper Ore Dimlet
rftools:knownDimlet,8273,89,true,Material Lead Ore Dimlet
rftools:knownDimlet,8273,91,true,Material Tin Ore Dimlet
rftools:knownDimlet,8273,92,true,Material Uranium Ore Dimlet
rftools:knownDimlet,8273,151,true,Material Frezarite Ore Dimlet
rftools:knownDimlet,8273,150,true,Material Meteorite Ore Dimlet
rftools:knownDimlet,8273,152,true,Material Osmium Ore Dimlet
rftools:knownDimlet,8273,113,true,Material Tungsten Ore Dimlet
rftools:knownDimlet,8273,93,true,Material Certus Quartz Ore Dimlet
rftools:knownDimlet,8273,105,true,Material Ender Ore Dimlet
rftools:knownDimlet,8273,104,true,Material Niter Block Dimlet
rftools:knownDimlet,8273,103,true,Material Sulfur Ore Dimlet
rftools:knownDimlet,8273,38,true,Material Block of Coal Dimlet
rftools:knownDimlet,8273,95,true,Material Cinnabar Ore Dimlet
rftools:knownDimlet,8273,96,true,Material Air Infused Stone Dimlet
rftools:knownDimlet,8273,97,true,Material Fire Infused Stone Dimlet
rftools:knownDimlet,8273,98,true,Material Water Infused Stone Dimlet
rftools:knownDimlet,8273,99,true,Material Earth Infused Stone Dimlet
rftools:knownDimlet,8273,100,true,Material Order Infused Stone Dimlet
rftools:knownDimlet,8273,101,true,Material Entropy Infused Stone Dimlet
rftools:knownDimlet,8273,102,true,Material Amber Bearing Stone Dimlet
rftools:knownDimlet,8273,25,true,Material Block of Diamond Dimlet
rftools:knownDimlet,8273,27,true,Material Block of Emerald Dimlet
rftools:knownDimlet,8273,31,true,Material Block of Gold Dimlet
rftools:knownDimlet,8273,33,true,Material Block of Iron Dimlet
rftools:knownDimlet,8273,36,true,Material Lapis Lazuli Block Dimlet
rftools:knownDimlet,8273,39,true,Material Block of Redstone Dimlet
rftools:knownDimlet,8273,108,true,Material Yellorite Ore Dimlet
rftools:knownDimlet,8273,162,true,Material Limestone Dimlet
rftools:knownDimlet,8273,161,true,Material Marble Dimlet
rftools:knownDimlet,8273,85,true,Material Clay Dimlet
rftools:knownDimlet,8273,86,true,Material Hardened Clay Dimlet
rftools:knownDimlet,8273,50,true,Material White Stained Clay Dimlet
rftools:knownDimlet,8273,52,true,Material Orange Stained Clay Dimlet
rftools:knownDimlet,8273,70,true,Material Purple Stained Clay Dimlet
rftools:knownDimlet,8273,72,true,Material Blue Stained Clay Dimlet
rftools:knownDimlet,8273,74,true,Material Brown Stained Clay Dimlet
rftools:knownDimlet,8273,76,true,Material Green Stained Clay Dimlet
rftools:knownDimlet,8273,78,true,Material Red Stained Clay Dimlet
rftools:knownDimlet,8273,80,true,Material Black Stained Clay Dimlet
rftools:knownDimlet,8273,54,true,Material Magenta Stained Clay Dimlet
rftools:knownDimlet,8273,56,true,Material Light Blue Stained Clay Dimlet
rftools:knownDimlet,8273,58,true,Material Yellow Stained Clay Dimlet
rftools:knownDimlet,8273,60,true,Material Lime Stained Clay Dimlet
rftools:knownDimlet,8273,62,true,Material Pink Stained Clay Dimlet
rftools:knownDimlet,8273,64,true,Material Gray Stained Clay Dimlet
rftools:knownDimlet,8273,66,true,Material Light Gray Stained Clay Dimlet
rftools:knownDimlet,8273,68,true,Material Cyan Stained Clay Dimlet
rftools:knownDimlet,8273,87,true,Material Dimensional Shard Ore Dimlet
rftools:knownDimlet,8273,41,true,Material Dirt Dimlet
rftools:knownDimlet,8273,112,true,Material Draconium Ore Dimlet
rftools:knownDimlet,8273,145,true,Material End Powder Ore Dimlet
rftools:knownDimlet,8273,144,true,Material Endium Ore Dimlet
rftools:knownDimlet,8273,160,true,Material Gneiss Ore Dimlet
rftools:knownDimlet,8273,157,true,Material Jade Ore Dimlet
rftools:knownDimlet,8273,158,true,Material Petrified Wood Ore Dimlet
rftools:knownDimlet,8273,159,true,Material Temple Ore Dimlet
rftools:knownDimlet,8273,94,true,Material Apatite Ore Dimlet
rftools:knownDimlet,8273,153,true,Material Raw Endium Dimlet
rftools:knownDimlet,8273,109,true,Material Aluminum Ore Dimlet
rftools:knownDimlet,8273,110,true,Material Silicon Ore Dimlet
rftools:knownDimlet,8273,48,true,Material Glass Dimlet
rftools:knownDimlet,8273,44,true,Material Netherrack Dimlet
rftools:knownDimlet,8273,47,true,Material Soul Sand Dimlet
rftools:knownDimlet,8273,83,true,Material Ice Dimlet
rftools:knownDimlet,8273,84,true,Material Packed Ice Dimlet
rftools:knownDimlet,8273,147,true,Material Igneous Rock Ore Dimlet
rftools:knownDimlet,8273,148,true,Material Instability Orb Ore Dimlet
rftools:knownDimlet,8273,149,true,Material Iridium Ore Dimlet
rftools:knownDimlet,8273,81,true,Material Glowstone Dimlet
rftools:knownDimlet,8273,116,true,Material Manganese Ore Dimlet
rftools:knownDimlet,8273,117,true,Material Eximite Ore Dimlet
rftools:knownDimlet,8273,118,true,Material Meutoite Ore Dimlet
rftools:knownDimlet,8273,119,true,Material Prometheum Ore Dimlet
rftools:knownDimlet,8273,120,true,Material Deep Iron Ore Dimlet
rftools:knownDimlet,8273,126,true,Material Orichalcum Ore Dimlet
rftools:knownDimlet,8273,127,true,Material Adamantine Ore Dimlet
rftools:knownDimlet,8273,128,true,Material Atlarus Ore Dimlet
rftools:knownDimlet,8273,121,true,Material Infuscolium Ore Dimlet
rftools:knownDimlet,8273,122,true,Material Oureclase Ore Dimlet
rftools:knownDimlet,8273,123,true,Material Astral Silver Ore Dimlet
rftools:knownDimlet,8273,124,true,Material Carmot Ore Dimlet
rftools:knownDimlet,8273,125,true,Material Rubracium Ore Dimlet
rftools:knownDimlet,8273,129,true,Material Ignatius Ore Dimlet
rftools:knownDimlet,8273,130,true,Material Shadow Iron Ore Dimlet
rftools:knownDimlet,8273,131,true,Material Lemurite Ore Dimlet
rftools:knownDimlet,8273,132,true,Material Midasium Ore Dimlet
rftools:knownDimlet,8273,133,true,Material Vyroxeres Ore Dimlet
rftools:knownDimlet,8273,134,true,Material Ceruclase Ore Dimlet
rftools:knownDimlet,8273,135,true,Material Alduorite Ore Dimlet
rftools:knownDimlet,8273,136,true,Material Kalendrite Ore Dimlet
rftools:knownDimlet,8273,137,true,Material Vulcanite Ore Dimlet
rftools:knownDimlet,8273,138,true,Material Sanguinite Ore Dimlet
rftools:knownDimlet,8273,139,true,Material Zinc Ore Dimlet
rftools:knownDimlet,8273,140,true,Material Phosphorite Ore Dimlet
rftools:knownDimlet,8273,141,true,Material Magnesium Ore Dimlet
rftools:knownDimlet,8273,142,true,Material Bitumen Ore Dimlet
rftools:knownDimlet,8273,143,true,Material Potash Ore Dimlet
rftools:knownDimlet,8273,111,true,Material Cheese Ore Dimlet
rftools:knownDimlet,8273,30,true,Material Nether Quartz Ore Dimlet
rftools:knownDimlet,8273,46,true,Material Obsidian Dimlet
rftools:knownDimlet,8273,35,true,Material Coal Ore Dimlet
rftools:knownDimlet,8273,26,true,Material Diamond Ore Dimlet
rftools:knownDimlet,8273,28,true,Material Emerald Ore Dimlet
rftools:knownDimlet,8273,32,true,Material Gold Ore Dimlet
rftools:knownDimlet,8273,34,true,Material Iron Ore Dimlet
rftools:knownDimlet,8273,37,true,Material Lapis Lazuli Ore Dimlet
rftools:knownDimlet,8273,40,true,Material Redstone Ore Dimlet
rftools:knownDimlet,8273,154,true,Material Ruby Ore Dimlet
rftools:knownDimlet,8273,155,true,Material Sapphire Ore Dimlet
rftools:knownDimlet,8273,156,true,Material Peridot Ore Dimlet
rftools:knownDimlet,8273,29,true,Material Block of Quartz Dimlet
rftools:knownDimlet,8273,42,true,Material Sandstone Dimlet
rftools:knownDimlet,8273,49,true,Material White Stained Glass Dimlet
rftools:knownDimlet,8273,51,true,Material Orange Stained Glass Dimlet
rftools:knownDimlet,8273,69,true,Material Purple Stained Glass Dimlet
rftools:knownDimlet,8273,71,true,Material Blue Stained Glass Dimlet
rftools:knownDimlet,8273,73,true,Material Brown Stained Glass Dimlet
rftools:knownDimlet,8273,75,true,Material Green Stained Glass Dimlet
rftools:knownDimlet,8273,77,true,Material Red Stained Glass Dimlet
rftools:knownDimlet,8273,79,true,Material Black Stained Glass Dimlet
rftools:knownDimlet,8273,53,true,Material Magenta Stained Glass Dimlet
rftools:knownDimlet,8273,55,true,Material Light Blue Stained Glass Dimlet
rftools:knownDimlet,8273,57,true,Material Yellow Stained Glass Dimlet
rftools:knownDimlet,8273,59,true,Material Lime Stained Glass Dimlet
rftools:knownDimlet,8273,61,true,Material Pink Stained Glass Dimlet
rftools:knownDimlet,8273,63,true,Material Gray Stained Glass Dimlet
rftools:knownDimlet,8273,65,true,Material Light Gray Stained Glass Dimlet
rftools:knownDimlet,8273,67,true,Material Cyan Stained Glass Dimlet
rftools:knownDimlet,8273,146,true,Material Stardust Ore Dimlet
rftools:knownDimlet,8273,82,true,Material Moss Stone Dimlet
rftools:knownDimlet,8273,45,true,Material Cobblestone Dimlet
rftools:knownDimlet,8273,114,true,Material Cobalt Ore Dimlet
rftools:knownDimlet,8273,115,true,Material Ardite Ore Dimlet
rftools:knownDimlet,8273,90,true,Material Silver Ore Dimlet
rftools:knownDimlet,8273,106,true,Material Ferrous Ore Dimlet
rftools:knownDimlet,8273,107,true,Material Shiny Ore Dimlet
rftools:knownDimlet,8273,43,true,Material End Stone Dimlet
rftools:knownDimlet,8273,191,true,Mob Bat Dimlet
rftools:knownDimlet,8273,193,true,Mob Blaze Dimlet
rftools:knownDimlet,8273,187,true,Mob Blizz Dimlet
rftools:knownDimlet,8273,173,true,Mob Cave Spider Dimlet
rftools:knownDimlet,8273,199,true,Mob Chicken Dimlet
rftools:knownDimlet,8273,185,true,Mob Cow Dimlet
rftools:knownDimlet,8273,172,true,Mob Creeper Dimlet
rftools:knownDimlet,8273,170,true,Mob Default Dimlet
rftools:knownDimlet,8273,174,true,Mob Dragon Dimlet
rftools:knownDimlet,8273,192,true,Mob Enderman Dimlet
rftools:knownDimlet,8273,194,true,Mob Ghast Dimlet
rftools:knownDimlet,8273,176,true,Mob Horse Dimlet
rftools:knownDimlet,8273,183,true,Mob Iron Golem Dimlet
rftools:knownDimlet,8273,171,true,Mob Magma Cube Dimlet
rftools:knownDimlet,8273,186,true,Mob Mooshroom Dimlet
rftools:knownDimlet,8273,190,true,Mob Ocelot Dimlet
rftools:knownDimlet,8273,189,true,Mob Pig Dimlet
rftools:knownDimlet,8273,198,true,Mob Sheep Dimlet
rftools:knownDimlet,8273,178,true,Mob Skeleton Dimlet
rftools:knownDimlet,8273,188,true,Mob Slime Dimlet
rftools:knownDimlet,8273,197,true,Mob Snowman Dimlet
rftools:knownDimlet,8273,195,true,Mob Spider Dimlet
rftools:knownDimlet,8273,175,true,Mob Squid Dimlet
rftools:knownDimlet,8273,177,true,Mob Villager Dimlet
rftools:knownDimlet,8273,184,true,Mob Wisp Dimlet
rftools:knownDimlet,8273,180,true,Mob Witch Dimlet
rftools:knownDimlet,8273,181,true,Mob Wither Dimlet
rftools:knownDimlet,8273,179,true,Mob Wolf Dimlet
rftools:knownDimlet,8273,182,true,Mob Zombie Dimlet
rftools:knownDimlet,8273,196,true,Mob Zombie Pigman Dimlet
rftools:knownDimlet,8273,218,true,Sky Black Color Dimlet
rftools:knownDimlet,8273,221,true,Sky Black Fog Dimlet
rftools:knownDimlet,8273,211,true,Sky Blue Color Dimlet
rftools:knownDimlet,8273,224,true,Sky Blue Fog Dimlet
rftools:knownDimlet,8273,236,true,Sky Body Large Moon Dimlet
rftools:knownDimlet,8273,240,true,Sky Body Large Planet Dimlet
rftools:knownDimlet,8273,232,true,Sky Body Large Sun Dimlet
rftools:knownDimlet,8273,235,true,Sky Body Moon Dimlet
rftools:knownDimlet,8273,230,true,Sky Body None Dimlet
rftools:knownDimlet,8273,239,true,Sky Body Planet Dimlet
rftools:knownDimlet,8273,238,true,Sky Body Red Moon Dimlet
rftools:knownDimlet,8273,234,true,Sky Body Red Sun Dimlet
rftools:knownDimlet,8273,237,true,Sky Body Small Moon Dimlet
rftools:knownDimlet,8273,233,true,Sky Body Small Sun Dimlet
rftools:knownDimlet,8273,231,true,Sky Body Sun Dimlet
rftools:knownDimlet,8273,202,true,Sky Bright Day Dimlet
rftools:knownDimlet,8273,205,true,Sky Bright Night Dimlet
rftools:knownDimlet,8273,214,true,Sky Cyan Color Dimlet
rftools:knownDimlet,8273,226,true,Sky Cyan Fog Dimlet
rftools:knownDimlet,8273,212,true,Sky Dark Blue Color Dimlet
rftools:knownDimlet,8273,215,true,Sky Dark Cyan Color Dimlet
rftools:knownDimlet,8273,203,true,Sky Dark Day Dimlet
rftools:knownDimlet,8273,210,true,Sky Dark Green Color Dimlet
rftools:knownDimlet,8273,206,true,Sky Dark Night Dimlet
rftools:knownDimlet,8273,217,true,Sky Dark Purple Color Dimlet
rftools:knownDimlet,8273,208,true,Sky Dark Red Color Dimlet
rftools:knownDimlet,8273,228,true,Sky Ender Dimlet
rftools:knownDimlet,8273,219,true,Sky Gold Color Dimlet
rftools:knownDimlet,8273,209,true,Sky Green Color Dimlet
rftools:knownDimlet,8273,223,true,Sky Green Fog Dimlet
rftools:knownDimlet,8273,229,true,Sky Inferno Dimlet
rftools:knownDimlet,8273,200,true,Sky Normal Dimlet
rftools:knownDimlet,8273,201,true,Sky Normal Day Dimlet
rftools:knownDimlet,8273,220,true,Sky Normal Fog Dimlet
rftools:knownDimlet,8273,204,true,Sky Normal Night Dimlet
rftools:knownDimlet,8273,216,true,Sky Purple Color Dimlet
rftools:knownDimlet,8273,227,true,Sky Purple Fog Dimlet
rftools:knownDimlet,8273,207,true,Sky Red Color Dimlet
rftools:knownDimlet,8273,222,true,Sky Red Fog Dimlet
rftools:knownDimlet,8273,213,true,Sky Yellow Color Dimlet
rftools:knownDimlet,8273,225,true,Sky Yellow Fog Dimlet
rftools:knownDimlet,8273,251,true,Structure Dungeon Dimlet
rftools:knownDimlet,8273,252,true,Structure Fortress Dimlet
rftools:knownDimlet,8273,253,true,Structure Mineshaft Dimlet
rftools:knownDimlet,8273,248,true,Structure None Dimlet
rftools:knownDimlet,8273,254,true,Structure Scattered Dimlet
rftools:knownDimlet,8273,250,true,Structure Stronghold Dimlet
rftools:knownDimlet,8273,249,true,Structure Village Dimlet
rftools:knownDimlet,8273,257,true,Terrain Amplified Dimlet
rftools:knownDimlet,8273,259,true,Terrain Cavern Dimlet
rftools:knownDimlet,8273,262,true,Terrain Chaotic Dimlet
rftools:knownDimlet,8273,256,true,Terrain Flat Dimlet
rftools:knownDimlet,8273,266,true,Terrain Flooded Cavern Dimlet
rftools:knownDimlet,8273,264,true,Terrain Grid Dimlet
rftools:knownDimlet,8273,260,true,Terrain Island Dimlet
rftools:knownDimlet,8273,261,true,Terrain Islands Dimlet
rftools:knownDimlet,8273,265,true,Terrain Low Cavern Dimlet
rftools:knownDimlet,8273,267,true,Terrain Nearlands Dimlet
rftools:knownDimlet,8273,258,true,Terrain Normal Dimlet
rftools:knownDimlet,8273,263,true,Terrain Plateaus Dimlet
rftools:knownDimlet,8273,255,true,Terrain Void Dimlet
rftools:knownDimlet,8273,275,true,Feature Canyons Dimlet
rftools:knownDimlet,8273,269,true,Feature Caves Dimlet
rftools:knownDimlet,8273,281,true,Feature Huge Liquid Orbs Dimlet
rftools:knownDimlet,8273,280,true,Feature Huge Orbs Dimlet
rftools:knownDimlet,8273,273,true,Feature Lakes Dimlet
rftools:knownDimlet,8273,277,true,Feature Liquid Orbs Dimlet
rftools:knownDimlet,8273,276,true,Feature Maze Dimlet
rftools:knownDimlet,8273,268,true,Feature None Dimlet
rftools:knownDimlet,8273,271,true,Feature Orbs Dimlet
rftools:knownDimlet,8273,272,true,Feature Oregen Dimlet
rftools:knownDimlet,8273,270,true,Feature Ravines Dimlet
rftools:knownDimlet,8273,278,true,Feature Shallow Ocean Dimlet
rftools:knownDimlet,8273,274,true,Feature Tendrils Dimlet
rftools:knownDimlet,8273,279,true,Feature Volcanoes Dimlet
rftools:knownDimlet,8273,342,true,Time Evening Dimlet
rftools:knownDimlet,8273,343,true,Time Fast Dimlet
rftools:knownDimlet,8273,340,true,Time Midnight Dimlet
rftools:knownDimlet,8273,341,true,Time Morning Dimlet
rftools:knownDimlet,8273,339,true,Time Noon Dimlet
rftools:knownDimlet,8273,338,true,Time Normal Dimlet
rftools:knownDimlet,8273,344,true,Time Slow Dimlet
rftools:knownDimlet,8273,14,true,Digit 0 Dimlet
rftools:knownDimlet,8273,15,true,Digit 1 Dimlet
rftools:knownDimlet,8273,16,true,Digit 2 Dimlet
rftools:knownDimlet,8273,17,true,Digit 3 Dimlet
rftools:knownDimlet,8273,18,true,Digit 4 Dimlet
rftools:knownDimlet,8273,19,true,Digit 5 Dimlet
rftools:knownDimlet,8273,20,true,Digit 6 Dimlet
rftools:knownDimlet,8273,21,true,Digit 7 Dimlet
rftools:knownDimlet,8273,22,true,Digit 8 Dimlet
rftools:knownDimlet,8273,23,true,Digit 9 Dimlet
rftools:knownDimlet,8273,332,true,Effect Absorption Dimlet
rftools:knownDimlet,8273,333,true,Effect Absorption II Dimlet
rftools:knownDimlet,8273,334,true,Effect Absorption III Dimlet
rftools:knownDimlet,8273,318,true,Effect Blindness Dimlet
rftools:knownDimlet,8273,311,true,Effect Confusion Dimlet
rftools:knownDimlet,8273,303,true,Effect Damage Boost Dimlet
rftools:knownDimlet,8273,304,true,Effect Damage Boost II Dimlet
rftools:knownDimlet,8273,305,true,Effect Damage Boost III Dimlet
rftools:knownDimlet,8273,315,true,Effect Fire Resistance Dimlet
rftools:knownDimlet,8273,307,true,Effect Harm Dimlet
rftools:knownDimlet,8273,300,true,Effect Haste Dimlet
rftools:knownDimlet,8273,301,true,Effect Haste II Dimlet
rftools:knownDimlet,8273,302,true,Effect Haste III Dimlet
rftools:knownDimlet,8273,329,true,Effect Health Boost Dimlet
rftools:knownDimlet,8273,330,true,Effect Health Boost II Dimlet
rftools:knownDimlet,8273,331,true,Effect Health Boost III Dimlet
rftools:knownDimlet,8273,320,true,Effect Hunger Dimlet
rftools:knownDimlet,8273,321,true,Effect Hunger II Dimlet
rftools:knownDimlet,8273,322,true,Effect Hunger III Dimlet
rftools:knownDimlet,8273,306,true,Effect Instant Health Dimlet
rftools:knownDimlet,8273,317,true,Effect Invisibility Dimlet
rftools:knownDimlet,8273,308,true,Effect Jump Dimlet
rftools:knownDimlet,8273,309,true,Effect Jump II Dimlet
rftools:knownDimlet,8273,310,true,Effect Jump III Dimlet
rftools:knownDimlet,8273,296,true,Effect Mining Fatigue Dimlet
rftools:knownDimlet,8273,297,true,Effect Mining Fatigue II Dimlet
rftools:knownDimlet,8273,298,true,Effect Mining Fatigue III Dimlet
rftools:knownDimlet,8273,299,true,Effect Mining Fatigue IV Dimlet
rftools:knownDimlet,8273,319,true,Effect Nightvision Dimlet
rftools:knownDimlet,8273,282,true,Effect None Dimlet
rftools:knownDimlet,8273,283,true,Effect Poison Dimlet
rftools:knownDimlet,8273,284,true,Effect Poison II Dimlet
rftools:knownDimlet,8273,285,true,Effect Poison III Dimlet
rftools:knownDimlet,8273,286,true,Effect Regeneration Dimlet
rftools:knownDimlet,8273,287,true,Effect Regeneration II Dimlet
rftools:knownDimlet,8273,288,true,Effect Regeneration III Dimlet
rftools:knownDimlet,8273,312,true,Effect Resistance Dimlet
rftools:knownDimlet,8273,313,true,Effect Resistance II Dimlet
rftools:knownDimlet,8273,314,true,Effect Resistance III Dimlet
rftools:knownDimlet,8273,335,true,Effect Saturation Dimlet
rftools:knownDimlet,8273,336,true,Effect Saturation II Dimlet
rftools:knownDimlet,8273,337,true,Effect Saturation III Dimlet
rftools:knownDimlet,8273,289,true,Effect Slowness Dimlet
rftools:knownDimlet,8273,290,true,Effect Slowness II Dimlet
rftools:knownDimlet,8273,291,true,Effect Slowness III Dimlet
rftools:knownDimlet,8273,292,true,Effect Slowness IV Dimlet
rftools:knownDimlet,8273,293,true,Effect Speed Dimlet
rftools:knownDimlet,8273,294,true,Effect Speed II Dimlet
rftools:knownDimlet,8273,295,true,Effect Speed III Dimlet
rftools:knownDimlet,8273,316,true,Effect Water Breathing Dimlet
rftools:knownDimlet,8273,323,true,Effect Weakness Dimlet
rftools:knownDimlet,8273,324,true,Effect Weakness II Dimlet
rftools:knownDimlet,8273,325,true,Effect Weakness III Dimlet
rftools:knownDimlet,8273,326,true,Effect Wither Dimlet
rftools:knownDimlet,8273,327,true,Effect Wither II Dimlet
rftools:knownDimlet,8273,328,true,Effect Wither III Dimlet
rftools:knownDimlet,8273,165,true,Special Efficiency Dimlet
rftools:knownDimlet,8273,166,true,Special Mediocre Efficiency Dimlet
rftools:knownDimlet,8273,164,true,Special Peaceful Dimlet
rftools:knownDimlet,8273,168,true,Special Seed Dimlet
rftools:knownDimlet,8273,167,true,Special Shelter Dimlet
rftools:knownDimlet,8273,169,true,Special Spawn Dimlet
rftools:knownDimlet,8273,3,true,Controller Checkerboard Dimlet
rftools:knownDimlet,8273,4,true,Controller Cold Dimlet
rftools:knownDimlet,8273,1,true,Controller Default Dimlet
rftools:knownDimlet,8273,7,true,Controller Dry Dimlet
rftools:knownDimlet,8273,9,true,Controller Fields Dimlet
rftools:knownDimlet,8273,11,true,Controller Filtered Dimlet
rftools:knownDimlet,8273,13,true,Controller Forest Dimlet
rftools:knownDimlet,8273,12,true,Controller Magical Dimlet
rftools:knownDimlet,8273,5,true,Controller Medium Dimlet
rftools:knownDimlet,8273,10,true,Controller Mountains Dimlet
rftools:knownDimlet,8273,2,true,Controller Single Dimlet
rftools:knownDimlet,8273,6,true,Controller Warm Dimlet
rftools:knownDimlet,8273,8,true,Controller Wet Dimlet
rftools:knownDimlet,8273,241,true,Weather Default Dimlet
rftools:knownDimlet,8273,244,true,Weather Hard Rain Dimlet
rftools:knownDimlet,8273,247,true,Weather Hard Thunder Dimlet
rftools:knownDimlet,8273,243,true,Weather Light Rain Dimlet
rftools:knownDimlet,8273,246,true,Weather Light Thunder Dimlet
rftools:knownDimlet,8273,242,true,Weather No Rain Dimlet
rftools:knownDimlet,8273,245,true,Weather No Thunder Dimlet
rftools:dimletTemplate,8274,0,false,Dimlet Template
rftools:emptyDimensionTab,8275,0,false,Empty Dimension Tab
rftools:realizedDimensionTab,8276,0,false,Realized Dimension Tab
