Name,ID,Has Item,Mod,Class
erebus:saplingMossbark,3360,true,null,erebus.block.plants.BlockSaplingErebus
erebus:plankStairMossbark,3361,true,null,erebus.block.BlockStairPlanks
erebus:slabPlanksMossbark,3362,true,null,erebus.block.BlockSlabPlanks
erebus:leavesMossbark,3363,true,null,erebus.block.BlockErebusLeaves
erebus:logAsper,3364,true,null,erebus.block.BlockLogErebus
erebus:saplingAsper,3365,true,null,erebus.block.plants.BlockSaplingErebus
erebus:plankStairAsper,3366,true,null,erebus.block.BlockStairPlanks
erebus:slabPlanksAsper,3367,true,null,erebus.block.BlockSlabPlanks
erebus:leavesAsper,3368,true,null,erebus.block.BlockErebusLeaves
erebus:logCypress,3369,true,null,erebus.block.BlockLogErebus
erebus:saplingCypress,3370,true,null,erebus.block.plants.BlockSaplingErebus
erebus:plankStairCypress,3371,true,null,erebus.block.BlockStairPlanks
erebus:slabPlanksCypress,3372,true,null,erebus.block.BlockSlabPlanks
erebus:leavesCypress,3373,true,null,erebus.block.BlockErebusLeaves
erebus:logSap,3374,true,null,erebus.block.BlockLogErebus
erebus:saplingSap,3375,true,null,erebus.block.plants.BlockSaplingErebus
erebus:leavesSap,3376,true,null,erebus.block.BlockErebusLeaves
erebus:plankStairWhite,3377,true,null,erebus.block.BlockStairPlanks
erebus:slabPlanksWhite,3378,true,null,erebus.block.BlockSlabPlanks
erebus:plankStairBamboo,3379,true,null,erebus.block.BlockStairPlanks
erebus:slabPlanksBamboo,3380,true,null,erebus.block.BlockSlabPlanks
erebus:logRotten,3381,true,null,erebus.block.BlockLogErebus
erebus:plankStairRotten,3382,true,null,erebus.block.BlockStairPlanks
erebus:slabPlanksRotten,3383,true,null,erebus.block.BlockSlabPlanks
erebus:logMarshwood,3384,true,null,erebus.block.BlockLogErebus
erebus:saplingMarshwood,3385,true,null,erebus.block.plants.BlockSaplingErebus
erebus:plankStairMarshwood,3386,true,null,erebus.block.BlockStairPlanks
erebus:slabPlanksMarshwood,3387,true,null,erebus.block.BlockSlabPlanks
erebus:leavesMarshwood,3388,true,null,erebus.block.BlockErebusLeaves
erebus:portal,3389,true,null,erebus.block.ErebusPortal
erebus:umberstone,3390,true,null,erebus.block.BlockUmberstone
erebus:redGem,3391,true,null,erebus.block.BlockRedGem
erebus:amber,3392,true,null,erebus.block.BlockAmber
erebus:quickSand,3393,true,null,erebus.block.BlockQuickSand
erebus:ghostSand,3394,true,null,erebus.block.BlockGhostSand
erebus:umberstoneButton,3395,true,null,erebus.block.BlockButtonUmberstone
erebus:volcanicRock,3396,true,null,erebus.block.BlockSimple
erebus:swampVent,3397,true,null,erebus.block.BlockSwampVent
erebus:oreCoal,3398,true,null,erebus.block.ores.UmberOre
erebus:oreIron,3399,true,null,erebus.block.ores.UmberOre
erebus:oreGold,3400,true,null,erebus.block.ores.UmberOre
erebus:oreLapis,3401,true,null,erebus.block.ores.UmberOre
erebus:oreDiamond,3402,true,null,erebus.block.ores.UmberOre
erebus:oreEmerald,3403,true,null,erebus.block.ores.UmberOre
erebus:oreJade,3404,true,null,erebus.block.ores.UmberOreJade
erebus:oreEncrustedDiamond,3405,true,null,erebus.block.ores.UmberOreEncrustedDiamond
erebus:orePetrifiedWood,3406,true,null,erebus.block.ores.UmberOrePetrifiedWood
erebus:oreFossil,3407,true,null,erebus.block.ores.UmberOreFossil
erebus:oreTemple,3408,true,null,erebus.block.ores.UmberOreTemple
erebus:oreGneiss,3409,true,null,erebus.block.ores.UmberOreGneiss
erebus:oreAluminium,3410,true,null,erebus.block.ores.UmberOreExtra
erebus:oreCopper,3411,true,null,erebus.block.ores.UmberOreExtra
erebus:oreLead,3412,true,null,erebus.block.ores.UmberOreExtra
erebus:oreSilver,3413,true,null,erebus.block.ores.UmberOreExtra
erebus:oreTin,3414,true,null,erebus.block.ores.UmberOreExtra
erebus:planks,3415,true,null,erebus.block.BlockPlanksErebus
erebus:log_hollow_acacia,3416,true,null,erebus.block.BlockHollowLog
erebus:flower,3417,true,null,erebus.block.plants.BlockErebusFlower
erebus:stigma,3418,true,null,erebus.block.BlockErebusStigma
erebus:log_scorched,3419,true,null,erebus.block.BlockSimple
erebus:planks_scorched,3420,true,null,erebus.block.BlockSimple
erebus:planks_varnished,3421,true,null,erebus.block.BlockSimple
erebus:saplessLog,3422,true,null,erebus.block.SaplessLog
erebus:sundew,3423,true,null,erebus.block.plants.DoubleHeightPlant
erebus:weepingBlue,3424,true,null,erebus.block.plants.DoubleHeightPlant
erebus:bullrush,3425,true,null,erebus.block.plants.DoubleHeightPlant
erebus:droughtedShrub,3426,true,null,erebus.block.plants.DoubleHeightPlant
erebus:tangledStalk,3427,true,null,erebus.block.plants.DoubleHeightPlant
erebus:highCapped,3428,true,null,erebus.block.plants.DoubleHeightPlant
erebus:waterFlower,3429,true,null,erebus.block.plants.DoubleHeightPlant
erebus:fiddlehead,3430,true,null,erebus.block.plants.SmallPlant
erebus:fern,3431,true,null,erebus.block.plants.SmallPlant
erebus:fireBloom,3432,true,null,erebus.block.plants.SmallPlant
erebus:swampPlant,3433,true,null,erebus.block.plants.SmallPlant
erebus:nettleFlowered,3434,true,null,erebus.block.plants.SmallPlant
erebus:nettle,3435,true,null,erebus.block.plants.SmallPlant
erebus:desertShrub,3436,true,null,erebus.block.plants.SmallPlant
erebus:bulbCappedShroom,3437,true,null,erebus.block.plants.SmallMushroom
erebus:kaizerfinger,3438,true,null,erebus.block.plants.SmallMushroom
erebus:bundleshroom,3439,true,null,erebus.block.plants.SmallMushroom
erebus:greenMushroom,3440,true,null,erebus.block.plants.SmallMushroom
erebus:dutchCap,3441,true,null,erebus.block.plants.SmallMushroom
erebus:thorns,3442,true,null,erebus.block.plants.BlockThorns
erebus:turnipsCrop,3443,true,null,erebus.block.plants.BlockTurnip
erebus:hanger,3444,true,null,erebus.block.plants.BlockHangerPlants
erebus:wallPlants,3445,true,null,erebus.block.plants.BlockWallPlants
erebus:mushroomCap0,3446,true,null,erebus.block.plants.ErebusHugeMushroom
erebus:mushroomCap1,3447,true,null,erebus.block.plants.ErebusHugeMushroom
erebus:mushroomCap2,3448,true,null,erebus.block.plants.ErebusHugeMushroom
erebus:mushroomCap3,3449,true,null,erebus.block.plants.ErebusHugeMushroom
erebus:mushroomCap4,3450,true,null,erebus.block.plants.ErebusHugeMushroom
erebus:glowshroom,3451,true,null,erebus.block.glowshroom.BlockGlowshroom
erebus:glowshroomStalk,3452,true,null,erebus.block.glowshroom.BlockGlowshroomStalkMain
erebus:glowshroomStalkDown1,3453,true,null,erebus.block.glowshroom.BlockGlowshroomStalkDown1
erebus:glowshroomStalkDown2,3454,true,null,erebus.block.glowshroom.BlockGlowshroomStalkDown2
erebus:glowshroomStalkDown3,3455,true,null,erebus.block.glowshroom.BlockGlowshroomStalkDown3
erebus:glowshroomStalkN1,3456,true,null,erebus.block.glowshroom.BlockGlowshroomStalkN1
erebus:glowshroomStalkS1,3457,true,null,erebus.block.glowshroom.BlockGlowshroomStalkS1
erebus:glowshroomStalkNS2,3458,true,null,erebus.block.glowshroom.BlockGlowshroomStalkNS2
erebus:glowshroomStalkW1,3459,true,null,erebus.block.glowshroom.BlockGlowshroomStalkW1
erebus:glowshroomStalkE1,3460,true,null,erebus.block.glowshroom.BlockGlowshroomStalkE1
erebus:glowshroomStalkWE2,3461,true,null,erebus.block.glowshroom.BlockGlowshroomStalkWE2
erebus:glowshroomStalkN3,3462,true,null,erebus.block.glowshroom.BlockGlowshroomStalkN3
erebus:glowshroomStalkS3,3463,true,null,erebus.block.glowshroom.BlockGlowshroomStalkS3
erebus:glowshroomStalkW3,3464,true,null,erebus.block.glowshroom.BlockGlowshroomStalkW3
erebus:glowshroomStalkE3,3465,true,null,erebus.block.glowshroom.BlockGlowshroomStalkE3
erebus:flowerPlanted,3466,true,null,erebus.block.BlockPlantedGiantFlower
erebus:jadeBerryBush,3467,true,null,erebus.block.plants.BlockBerryBush
erebus:heartBerryBush,3468,true,null,erebus.block.plants.BlockBerryBush
erebus:swampBerryBush,3469,true,null,erebus.block.plants.BlockBerryBush
erebus:mireCoral,3470,true,null,erebus.block.plants.BlockMireCoral
erebus:algae,3471,true,null,erebus.block.plants.BlockAlgae
erebus:cabbageCrop,3472,true,null,erebus.block.plants.BlockCabbage
erebus:blockSilk,3473,true,null,erebus.block.BlockSimple
erebus:mirbrick,3474,true,null,erebus.block.BlockSimple
erebus:petrifiedWoodPlanks,3475,true,null,erebus.block.BlockSimple
erebus:petrifiedCraftingTable,3476,true,null,erebus.block.BlockPetrifiedCraftingTable
erebus:bambooCrate,3477,true,null,erebus.block.bamboo.BlockBambooCrate
erebus:umberFurnace,3478,true,null,erebus.block.BlockUmberFurnace
erebus:umberPaver,3479,true,null,erebus.block.BlockUmberPaver
erebus:insectRepellent,3480,true,null,erebus.block.InsectRepellent
erebus:bambooShoot,3481,true,null,erebus.block.bamboo.BlockBambooShoot
erebus:bambooCrop,3482,true,null,erebus.block.bamboo.BlockBambooCrop
erebus:bambooTorch,3483,true,null,erebus.block.bamboo.BlockBambooTorch
erebus:glowingJar,3484,true,null,erebus.block.BlockGlowingJar
erebus:reinExo,3485,true,null,erebus.block.BlockSimple
erebus:bambooLadder,3486,true,null,erebus.block.bamboo.BlockBambooLadder
erebus:bambooBridge,3487,true,null,erebus.block.bamboo.BlockBambooBridge
erebus:umberGolemStatue,3488,true,null,erebus.block.BlockUmberGolemStatue
erebus:petrifiedWoodChest,3489,true,null,erebus.block.BlockPetrifiedChest
erebus:blockBones,3490,true,null,erebus.block.BlockBones
erebus:witherWeb,3491,true,null,erebus.block.BlockWitherWeb
erebus:extenderThingy,3492,true,null,erebus.block.bamboo.BlockExtenderThingy
erebus:bambooPole,3493,true,null,erebus.block.bamboo.BlockBambooPole
erebus:umberstonePillar,3494,true,null,erebus.block.BlockUmberstonePillar
erebus:honeyCombBlock,3495,true,null,erebus.block.BlockHoneyComb
erebus:honeyBlock,3496,true,null,erebus.block.BlockErebusHoney
erebus:honeyTreat,3497,true,null,erebus.block.BlockHoneyTreat
erebus:mud,3498,true,null,erebus.block.BlockMud
erebus:mudBricks,3499,true,null,erebus.block.BlockSimple
erebus:jarOHoney,3500,true,null,erebus.block.JarOHoney
erebus:blockJade,3501,true,null,net.minecraft.block.BlockCompressed
erebus:glowGemBlock,3502,true,null,erebus.block.BlockGlowGem
erebus:mucusBomb,3503,true,null,erebus.block.BlockMucusBomb
erebus:siloSupports,3504,true,null,erebus.block.silo.BlockSiloSupports
erebus:siloTank,3505,true,null,erebus.block.silo.BlockSiloTank
erebus:siloRoof,3506,true,null,erebus.block.silo.BlockSiloRoof
erebus:composter,3507,true,null,erebus.block.BlockComposter
erebus:dooramber,3508,true,null,erebus.block.BlockDoorErebus
erebus:doorbaobab,3509,true,null,erebus.block.BlockDoorErebus
erebus:dooreucalyptus,3510,true,null,erebus.block.BlockDoorErebus
erebus:doormahogany,3511,true,null,erebus.block.BlockDoorErebus
erebus:doormossbark,3512,true,null,erebus.block.BlockDoorErebus
erebus:doorasper,3513,true,null,erebus.block.BlockDoorErebus
erebus:doorcypress,3514,true,null,erebus.block.BlockDoorErebus
erebus:doorrotten,3515,true,null,erebus.block.BlockDoorErebus
erebus:doorpetrified,3516,true,null,erebus.block.BlockDoorErebus
erebus:doorscorched,3517,true,null,erebus.block.BlockDoorErebus
erebus:doormarshwood,3518,true,null,erebus.block.BlockDoorErebus
erebus:velocityBlock,3519,true,null,erebus.block.VelocityBlock
erebus:lightningSpeedBlock,3520,true,null,erebus.block.LightningSpeedBlock
erebus:altarBase,3521,true,null,erebus.block.altars.AltarBase
erebus:altarLightning,3522,true,null,erebus.block.altars.LightningAltar
erebus:altarHealing,3523,true,null,erebus.block.altars.HealingAltar
erebus:altarXP,3524,true,null,erebus.block.altars.XPAltar
erebus:altarRepair,3525,true,null,erebus.block.altars.RepairAltar
erebus:craftingAltar,3526,true,null,erebus.block.altars.CraftingAltar
erebus:offeringAltar,3527,true,null,erebus.block.altars.OfferingAltar
erebus:spiderSpawner,3528,true,null,erebus.block.BlockSpiderSpawner
erebus:jumpingSpiderSpawner,3529,true,null,erebus.block.BlockSpiderSpawner
erebus:tarantulaSpawner,3530,true,null,erebus.block.BlockSpiderSpawner
erebus:waspSpawner,3531,true,null,erebus.block.BlockWaspSpawner
erebus:antlionSpawner,3532,true,null,erebus.block.BlockAntlionSpawner
erebus:magmaCrawlerSpawner,3533,true,null,erebus.block.BlockMagmaCrawlerSpawner
erebus:capstone,3534,true,null,erebus.block.BlockCapstone
erebus:waspNestBlock,3535,true,null,erebus.block.BlockWaspNest
erebus:gneiss,3536,true,null,erebus.block.BlockGneiss
erebus:templeBrick,3537,true,null,erebus.block.BlockSimple
erebus:templePillar,3538,true,null,erebus.block.BlockSimple
erebus:templeTile,3539,true,null,erebus.block.BlockSimple
erebus:gneissVent,3540,true,null,erebus.block.BlockGneissVent
erebus:templeBrickUnbreaking,3541,true,null,erebus.block.BlockTempleBrickUnbreaking
erebus:templeTeleporter,3542,true,null,erebus.block.BlockTempleTeleporter
erebus:forceField,3543,true,null,erebus.block.BlockForceField
erebus:umbercobbleStairs0,3544,true,null,erebus.block.BlockStairsBase
erebus:umbercobbleStairs1,3545,true,null,erebus.block.BlockStairsBase
erebus:umbercobbleStairs2,3546,true,null,erebus.block.BlockStairsBase
erebus:umbercobbleStairs3,3547,true,null,erebus.block.BlockStairsBase
erebus:umbercobbleStairs4,3548,true,null,erebus.block.BlockStairsBase
erebus:umbercobbleStairs5,3549,true,null,erebus.block.BlockStairsBase
erebus:umbercobbleStairs6,3550,true,null,erebus.block.BlockStairsBase
erebus:slab-umberstone0,3551,true,null,erebus.block.BlockSlabStone
erebus:slab-umberstone1,3552,true,null,erebus.block.BlockSlabStone
erebus:slab-umberstone2,3553,true,null,erebus.block.BlockSlabStone
erebus:slab-umberstone3,3554,true,null,erebus.block.BlockSlabStone
erebus:slab-umberstone4,3555,true,null,erebus.block.BlockSlabStone
erebus:slab-umberPaver0,3556,true,null,erebus.block.BlockSlabStone
erebus:slab-umberPaver1,3557,true,null,erebus.block.BlockSlabStone
erebus:slab-petrifiedWoodPlanks0,3558,true,null,erebus.block.BlockSlabStone
erebus:gneissStairs0,3559,true,null,erebus.block.BlockStairsBase
erebus:gneissStairs1,3560,true,null,erebus.block.BlockStairsBase
erebus:gneissStairs2,3561,true,null,erebus.block.BlockStairsBase
erebus:gneissStairs3,3562,true,null,erebus.block.BlockStairsBase
erebus:gneissStairs4,3563,true,null,erebus.block.BlockStairsBase
erebus:gneissStairs5,3564,true,null,erebus.block.BlockStairsBase
erebus:wallErebus,3565,true,null,erebus.block.BlockWallErebus
erebus:petrifiedWoodStairs,3566,true,null,erebus.block.BlockStairsBase
erebus:amberBrickStairs,3567,true,null,erebus.block.BlockStairsBase
erebus:waspNestStairs,3568,true,null,erebus.block.BlockStairsBase
erebus:smoothieMaker,3569,true,null,erebus.block.cooking.BlockSmoothieMaker
erebus:gaeanKeystone,3570,true,null,erebus.block.GaeanKeystone
erebus:tarantulaEgg,3571,true,null,erebus.block.BlockTarantulaEgg
erebus:antlionEgg,3572,true,null,erebus.block.BlockAntlionEgg
ThermalDynamics:ThermalDynamics_0,3573,true,null,cofh.thermaldynamics.duct.BlockDuct
ThermalDynamics:ThermalDynamics_16,3574,true,null,cofh.thermaldynamics.duct.BlockDuct
ThermalDynamics:ThermalDynamics_32,3575,true,null,cofh.thermaldynamics.duct.BlockDuct
ThermalDynamics:ThermalDynamics_48,3576,true,null,cofh.thermaldynamics.duct.BlockDuct
TMechworks:RedstoneMachine,3577,true,null,tmechworks.blocks.RedstoneMachine
TMechworks:Dynamo,3578,true,null,tmechworks.blocks.DynamoBlock
TMechworks:SignalBus,3579,true,null,tmechworks.blocks.SignalBus
TMechworks:SignalTerminal,3580,true,null,tmechworks.blocks.SignalTerminal
TMechworks:MeshFilter,3581,true,null,tmechworks.blocks.FilterBlock
Torcherino:tile.speed_torch,3582,true,null,moze_intel.torcherino.gameObjs.SpeedTorchBlock
witchery:belladonna,3583,true,null,com.emoniph.witchery.blocks.BlockWitchCrop
witchery:mandrake,3584,true,null,com.emoniph.witchery.blocks.BlockWitchCrop
witchery:artichoke,3585,true,null,com.emoniph.witchery.blocks.BlockWitchCrop
witchery:snowbell,3586,true,null,com.emoniph.witchery.blocks.BlockWitchCrop
witchery:wormwood,3587,true,null,com.emoniph.witchery.blocks.BlockWitchCrop
witchery:mindrake,3588,true,null,com.emoniph.witchery.blocks.BlockWitchCrop
witchery:wolfsbane,3589,true,null,com.emoniph.witchery.blocks.BlockWitchCrop
witchery:garlicplant,3590,true,null,com.emoniph.witchery.blocks.BlockWitchCrop
witchery:witchsapling,3591,true,null,com.emoniph.witchery.blocks.BlockWitchSapling
witchery:witchlog,3592,true,null,com.emoniph.witchery.blocks.BlockWitchLog
witchery:witchleaves,3593,true,null,com.emoniph.witchery.blocks.BlockWitchLeaves
witchery:voidbramble,3594,true,null,com.emoniph.witchery.blocks.BlockVoidBramble
witchery:bramble,3595,true,null,com.emoniph.witchery.blocks.BlockBramble
witchery:glintweed,3596,true,null,com.emoniph.witchery.blocks.BlockGlintWeed
witchery:spanishmoss,3597,true,null,com.emoniph.witchery.blocks.BlockSpanishMoss
witchery:leapinglily,3598,true,null,com.emoniph.witchery.blocks.BlockLeapingLily
witchery:plantmine,3599,true,null,com.emoniph.witchery.blocks.BlockPlantMine
witchery:embermoss,3600,true,null,com.emoniph.witchery.blocks.BlockEmberMoss
witchery:crittersnare,3601,true,null,com.emoniph.witchery.blocks.BlockCritterSnare
witchery:grassper,3602,true,null,com.emoniph.witchery.blocks.BlockGrassper
witchery:bloodrose,3603,true,null,com.emoniph.witchery.blocks.BlockBloodRose
witchery:somniancotton,3604,true,null,com.emoniph.witchery.blocks.BlockCotton
witchery:web,3605,true,null,com.emoniph.witchery.brewing.BlockWitchWeb
witchery:vine,3606,true,null,com.emoniph.witchery.brewing.BlockWitchVine
witchery:cactus,3607,true,null,com.emoniph.witchery.brewing.BlockWitchCactus
witchery:lilypad,3608,true,null,com.emoniph.witchery.brewing.BlockWitchLilyPad
witchery:demonheart,3609,true,null,com.emoniph.witchery.blocks.BlockDemonHeart
witchery:wolfhead,3610,true,null,com.emoniph.witchery.blocks.BlockWolfHead
witchery:witchwood,3611,true,null,com.emoniph.witchery.blocks.BlockWitchWood
witchery:stairswoodrowan,3612,true,null,com.emoniph.witchery.blocks.BlockWitchWoodStairs
witchery:stairswoodalder,3613,true,null,com.emoniph.witchery.blocks.BlockWitchWoodStairs
witchery:stairswoodhawthorn,3614,true,null,com.emoniph.witchery.blocks.BlockWitchWoodStairs
witchery:witchwoodslab,3615,true,null,com.emoniph.witchery.blocks.BlockWitchWoodSlab
witchery:witchwooddoubleslab,3616,true,null,com.emoniph.witchery.blocks.BlockWitchWoodSlab
witchery:rowanwooddoor,3617,true,null,com.emoniph.witchery.blocks.BlockWitchDoor
witchery:alderwooddoor,3618,true,null,com.emoniph.witchery.blocks.BlockWitchDoor
witchery:chalice,3619,true,null,com.emoniph.witchery.blocks.BlockChalice
witchery:candelabra,3620,true,null,com.emoniph.witchery.blocks.BlockCandelabra
witchery:placeditem,3621,true,null,com.emoniph.witchery.blocks.BlockPlacedItem
witchery:alluringskull,3622,true,null,com.emoniph.witchery.blocks.BlockAlluringSkull
witchery:wickerbundle,3623,true,null,com.emoniph.witchery.blocks.BlockWickerBundle
witchery:glowglobe,3624,true,null,com.emoniph.witchery.blocks.BlockGlowGlobe
witchery:statuegoddess,3625,true,null,com.emoniph.witchery.blocks.BlockStatueGoddess
witchery:stockade,3626,true,null,com.emoniph.witchery.blocks.BlockStockade
witchery:icestockade,3627,true,null,com.emoniph.witchery.blocks.BlockStockade
witchery:perpetualice,3628,true,null,com.emoniph.witchery.blocks.BlockPerpetualIce
witchery:icedoor,3629,true,null,com.emoniph.witchery.blocks.BlockPerpetualIceDoor
witchery:icestairs,3630,true,null,com.emoniph.witchery.blocks.BlockPerpertualIceStairs
witchery:iceslab,3631,true,null,com.emoniph.witchery.blocks.BlockPerpetualIceSlab
witchery:icedoubleslab,3632,true,null,com.emoniph.witchery.blocks.BlockPerpetualIceSlab
witchery:icefence,3633,true,null,com.emoniph.witchery.blocks.BlockPerpetualIceFence
witchery:icefencegate,3634,true,null,com.emoniph.witchery.blocks.BlockPerpetualIceGate
witchery:icepressureplate,3635,true,null,com.emoniph.witchery.blocks.BlockPerpetualIcePressurePlate
witchery:snowpressureplate,3636,true,null,com.emoniph.witchery.blocks.BlockPerpetualIcePressurePlate
witchery:snowstairs,3637,true,null,com.emoniph.witchery.blocks.BlockSnowStairs
witchery:snowslab,3638,true,null,com.emoniph.witchery.blocks.BlockSnowSlab
witchery:snowdoubleslab,3639,true,null,com.emoniph.witchery.blocks.BlockSnowSlab
witchery:infinityegg,3640,true,null,com.emoniph.witchery.blocks.BlockInfinityEgg
witchery:slurp,3641,true,null,com.emoniph.witchery.brewing.BlockSlurp
witchery:pitdirt,3642,true,null,com.emoniph.witchery.blocks.BlockPitDirt
witchery:pitgrass,3643,true,null,com.emoniph.witchery.blocks.BlockPitGrass
witchery:garlicgarland,3644,true,null,com.emoniph.witchery.blocks.BlockGarlicGarland
witchery:bloodedwool,3645,true,null,com.emoniph.witchery.blocks.BlockBloodedWool
witchery:shadedglass,3646,true,null,com.emoniph.witchery.blocks.BlockShadedGlass
witchery:shadedglass_active,3647,true,null,com.emoniph.witchery.blocks.BlockShadedGlass
witchery:mirrorwall,3648,true,null,com.emoniph.witchery.blocks.BlockMirrorWall
witchery:refillingchest,3649,true,null,com.emoniph.witchery.blocks.BlockRefillingChest
witchery:force,3650,true,null,com.emoniph.witchery.blocks.BlockForce
witchery:tormentstone,3651,true,null,com.emoniph.witchery.blocks.BlockForce
witchery:barrier,3652,true,null,com.emoniph.witchery.blocks.BlockBarrier
witchery:leechchest,3653,true,null,com.emoniph.witchery.blocks.BlockLeechChest
witchery:altar,3654,true,null,com.emoniph.witchery.blocks.BlockAltar
witchery:kettle,3655,true,null,com.emoniph.witchery.blocks.BlockKettle
witchery:poppetshelf,3656,true,null,com.emoniph.witchery.blocks.BlockPoppetShelf
witchery:dreamcatcher,3657,true,null,com.emoniph.witchery.blocks.BlockDreamCatcher
witchery:crystalball,3658,true,null,com.emoniph.witchery.blocks.BlockCrystalBall
witchery:spiritportal,3659,true,null,com.emoniph.witchery.blocks.BlockSpiritPortal
witchery:tormentportal,3660,true,null,com.emoniph.witchery.blocks.BlockTormentPortal
witchery:spinningwheel,3661,true,null,com.emoniph.witchery.blocks.BlockSpinningWheel
witchery:brazier,3662,true,null,com.emoniph.witchery.blocks.BlockBrazier
witchery:witchesovenidle,3663,true,null,com.emoniph.witchery.blocks.BlockWitchesOven
witchery:witchesovenburning,3664,true,null,com.emoniph.witchery.blocks.BlockWitchesOven
witchery:fumefunnel,3665,true,null,com.emoniph.witchery.blocks.BlockFumeFunnel
witchery:filteredfumefunnel,3666,true,null,com.emoniph.witchery.blocks.BlockFumeFunnel
witchery:distilleryidle,3667,true,null,com.emoniph.witchery.blocks.BlockDistillery
witchery:distilleryburning,3668,true,null,com.emoniph.witchery.blocks.BlockDistillery
witchery:scarecrow,3669,true,null,com.emoniph.witchery.blocks.BlockFetish
witchery:trent,3670,true,null,com.emoniph.witchery.blocks.BlockFetish
witchery:witchsladder,3671,true,null,com.emoniph.witchery.blocks.BlockFetish
witchery:decurseteleport,3672,true,null,com.emoniph.witchery.blocks.BlockAreaMarker
witchery:decursedirected,3673,true,null,com.emoniph.witchery.blocks.BlockAreaMarker
witchery:statueofworship,3674,true,null,com.emoniph.witchery.blocks.BlockStatueOfWorship
witchery:cauldron,3675,true,null,com.emoniph.witchery.brewing.BlockCauldron
witchery:wolfaltar,3676,true,null,com.emoniph.witchery.blocks.BlockStatueWerewolf
witchery:silvervat,3677,true,null,com.emoniph.witchery.blocks.BlockSilverVat
witchery:beartrap,3678,true,null,com.emoniph.witchery.blocks.BlockBeartrap
witchery:wolftrap,3679,true,null,com.emoniph.witchery.blocks.BlockBeartrap
witchery:wallgen,3680,true,null,com.emoniph.witchery.worldgen.WorldHandlerVillageDistrict.Wall.BlockVillageWallGen
witchery:coffinblock,3681,true,null,com.emoniph.witchery.blocks.BlockCoffin
witchery:light,3682,true,null,com.emoniph.witchery.blocks.BlockLight
witchery:daylightcollector,3683,true,null,com.emoniph.witchery.blocks.BlockDaylightCollector
witchery:bloodcrucible,3684,true,null,com.emoniph.witchery.blocks.BlockBloodCrucible
witchery:mirrorblock,3685,true,null,com.emoniph.witchery.blocks.BlockMirror
witchery:mirrorblock2,3686,true,null,com.emoniph.witchery.blocks.BlockMirror
witchery:circle,3687,true,null,com.emoniph.witchery.blocks.BlockCircle
witchery:circleglyphritual,3688,true,null,com.emoniph.witchery.blocks.BlockCircleGlyph
witchery:circleglyphotherwhere,3689,true,null,com.emoniph.witchery.blocks.BlockCircleGlyph
witchery:circleglyphinfernal,3690,true,null,com.emoniph.witchery.blocks.BlockCircleGlyph
witchery:spiritflowing,3691,true,null,com.emoniph.witchery.blocks.BlockFlowingSpirit
witchery:hollowtears,3692,true,null,com.emoniph.witchery.blocks.BlockFlowingSpirit
witchery:disease,3693,true,null,com.emoniph.witchery.blocks.BlockDisease
witchery:brew,3694,true,null,com.emoniph.witchery.brewing.BlockBrew
witchery:brewgas,3695,true,null,com.emoniph.witchery.brewing.BlockBrewGas
witchery:brewliquid,3696,true,null,com.emoniph.witchery.brewing.BlockBrewLiquidEffect
witchery:clever,3697,true,null,com.emoniph.witchery.brewing.BlockLeverBase
witchery:cwoodendoor,3698,true,null,com.emoniph.witchery.brewing.BlockDoorBase
witchery:cwoodpressureplate,3699,true,null,com.emoniph.witchery.brewing.BlockPressurePlateBase
witchery:cstonepressureplate,3700,true,null,com.emoniph.witchery.brewing.BlockPressurePlateBase
witchery:csnowpressureplate,3701,true,null,com.emoniph.witchery.brewing.BlockPressurePlateBase
witchery:cbuttonwood,3702,true,null,null
witchery:cbuttonstone,3703,true,null,null
IguanaTweaksTConstruct:skullBlock,3704,true,null,iguanaman.iguanatweakstconstruct.mobheads.blocks.IguanaSkullBlock
AdvancedRepulsionSystems:DeFenceBW,3705,true,null,mods.immibis.ars.DeFence.BlockFences
AdvancedRepulsionSystems:DeFenceCL,3706,true,null,mods.immibis.ars.DeFence.BlockFences
AdvancedRepulsionSystems:DeFenceCodeDoor,3707,true,null,mods.immibis.ars.DeFence.BlockDFDoor
AdvancedRepulsionSystems:beam,3708,true,null,mods.immibis.ars.beams.BlockBeam
AdvancedRepulsionSystems:teslaBlock,3709,true,null,mods.immibis.ars.beams.BlockBeamStuff
AdvancedRepulsionSystems:machines,3710,true,null,mods.immibis.ars.BlockMachine
AdvancedRepulsionSystems:upgrades,3711,true,null,mods.immibis.ars.BlockUpgrades
AdvancedRepulsionSystems:field,3712,true,null,mods.immibis.ars.BlockForceField
ThermalExpansion:Machine,3713,true,null,cofh.thermalexpansion.block.machine.BlockMachine
ThermalExpansion:Device,3714,true,null,cofh.thermalexpansion.block.device.BlockDevice
ThermalExpansion:Dynamo,3715,true,null,cofh.thermalexpansion.block.dynamo.BlockDynamo
ThermalExpansion:Cell,3716,true,null,cofh.thermalexpansion.block.cell.BlockCell
ThermalExpansion:Tank,3717,true,null,cofh.thermalexpansion.block.tank.BlockTank
ThermalExpansion:Strongbox,3718,true,null,cofh.thermalexpansion.block.strongbox.BlockStrongbox
ThermalExpansion:Cache,3719,true,null,cofh.thermalexpansion.block.cache.BlockCache
ThermalExpansion:Tesseract,3720,true,null,cofh.thermalexpansion.block.ender.BlockEnder
